Provided by DonMortelli | diamondhand#5477
https://discord.com/channels/892203409418092615/892216846583988264/971418914263302224

Show Uptime Results for block  267126 : 
┌─────────┬────────────────────────────────────────┬──────────────────┬────────┬────────┬──────────────────────┬─────────────────────────────┐
│ (index) │                  name                  │ firstSignedBlock │ signed │ missed │     totalUptime      │ UptimeSinceFirstSignedBlock │
│   101   │                Supergod                │      56982       │ 208633 │ 58491  │   78.1034276216289   │      99.28191413425208      │
│   102   │                ChainOps                │      53195       │ 208142 │ 58982  │  77.91961785537802   │      97.29489690504793      │
│   103   │                 Xazyn                  │      59152       │ 207957 │ 59167  │  77.85036162980488   │      99.99278749062374      │
│   104   │                ArcLing                 │      59963       │ 207101 │ 60023  │  77.52991120228808   │      99.97103701951622      │
│   105   │                 Jav1x                  │      43968       │ 204818 │ 62306  │   76.6752519429179   │      91.78243022818118      │
│   106   │             DechenSokolov              │      50997       │ 204534 │ 62590  │  76.56893427771371   │      94.63602418948118      │
│   107   │                 Decode                 │      56203       │ 201045 │ 66079  │  75.26279929920186   │      95.31767818282675      │
│   108   │                  mcb                   │        12        │ 197804 │ 69320  │  74.04950509875563   │      74.05283177094253      │
│   109   │                 UpWall                 │        12        │ 194873 │ 72251  │  72.95226187089142   │      72.95553924945342      │
│   110   │            Motiio|ChainOps             │      56954       │ 192653 │ 74471  │   72.1211871640137   │      91.66531855164867      │
│   111   │                relytes                 │       2449       │ 192064 │ 75060  │  71.90069031610787   │      72.56597714177765      │
│   112   │                 Evgen                  │      75713       │ 191369 │ 75755  │  71.64051152273849   │      99.97805768738473      │
│   113   │                  kivo                  │        12        │ 185252 │ 81872  │  69.35056378311195   │      69.35367935547636      │
│   114   │                 deapst                 │       821        │ 181860 │ 85264  │  68.08074152827899   │      68.29063134850152      │
│   115   │                 deneme                 │      55323       │ 177287 │ 89837  │  66.36880250370614   │      83.70451508727531      │
│   116   │               Caney Fork               │       1081       │ 175455 │ 91669  │   65.682978691544    │      65.94986524734723      │
│   117   │                derrenen                │      46815       │ 173730 │ 93394  │  65.03721118282145   │      78.85742298317363      │
│   118   │                 altair                 │       9710       │ 173316 │ 93808  │  64.88222698072805   │      67.32967126885096      │
│   119   │                Go_17195                │      70689       │ 173154 │ 93970  │  64.82158098860454   │      88.14824242115712      │
│   120   │                Toshika                 │      78015       │ 168985 │ 98139  │  63.26088258636438   │      89.35851810331607      │
│   121   │                ChangPay                │      78016       │ 168714 │ 98410  │  63.15943157484913   │      89.21568627450979      │
│   122   │                 B-Node                 │      78016       │ 168626 │ 98498  │  63.12648807295488   │      89.16915201895213      │
│   123   │                Unisnake                │      78013       │ 165234 │ 101890 │  61.85666581812192   │      87.37408188841474      │
│   124   │               Lydia_Han                │      70709       │ 164066 │ 103058 │  61.41941570207094   │      83.53028027390984      │
│   125   │                 mxc_42                 │      70709       │ 163940 │ 103184 │  61.37224659708599   │      83.46613038719039      │
│   126   │              Niocrisnodes              │        12        │ 161980 │ 105144 │  60.63850496398676   │     60.641229147323976      │
│   127   │             FanniesYarberb             │      70709       │ 161704 │ 105420 │  60.53518216259115   │      82.32772446096276      │
│   128   │             KILAagain#5821             │        48        │ 158868 │ 108256 │  59.473502942453685  │      59.48419176563974      │
│   129   │                  GoGM                  │      73675       │ 158356 │ 108768 │  59.281831658705315  │      81.85930141794478      │
│   130   │                19qd954                 │      70709       │ 154627 │ 112497 │  57.88585076593642   │      78.7246391568872       │
│   131   │                 Baryon                 │        12        │ 150249 │ 116875 │  56.24691154669741   │      56.24943843780886      │
│   132   │                Raylin51                │      66959       │ 145421 │ 121703 │  54.43951123822644   │      72.65056328528964      │
│   133   │                 Romeo                  │      111210      │ 144986 │ 122138 │  54.27666551863554   │      92.99100786330926      │
│   134   │            ladekpaolamiglyw            │      78087       │ 133345 │ 133779 │  49.91876431919258   │      70.53910081095236      │
│   135   │                soloman                 │      154273      │ 112079 │ 155045 │  41.95766760006588   │      99.31591213192617      │
│   136   │               korovir22                │      156835      │ 110286 │ 156838 │  41.28644374897051   │      99.99727987378614      │
│   137   │                Jordano                 │      46860       │ 96245  │ 170879 │  36.03008340695707   │      43.69529292122181      │
│   138   │               Stakely.io               │        12        │ 90052  │ 177072 │  33.711684461149126  │      33.71319895774057      │
│   139   │                 Ugurk                  │      16017       │ 87357  │ 179767 │  32.70278971563768   │     34.788755391128085      │
│   140   │             ibrahimarslan              │       674        │ 83239  │ 183885 │  31.161183570177144  │     31.240007506098706      │
│   141   │                 bitszn                 │       2333       │ 81890  │ 185234 │  30.656174660457314  │     30.926277705813266      │
│   142   │               TestNetRun               │       1015       │ 80855  │ 186269 │  30.26871415522379   │       30.384165886911       │
│   143   │                  SWU                   │        12        │ 78456  │ 188668 │  29.37062937062937   │     29.371948845428136      │
│   144   │              lebedevaekm               │       565        │ 77810  │ 189314 │  29.128794118087477  │      29.19053567878031      │
│   145   │             freak12techno              │       1171       │ 76546  │ 190578 │  28.655605636333686  │     28.781777231315306      │
│   146   │             CryptoEverNode             │        13        │ 75757  │ 191367 │  28.360237193213635  │      28.36161745491575      │
